,radius,halo_vc,dark_vc,total_vc
0,0.0,0.0,0.0,0.0
1,0.12048192771084337,25.881427893956836,12.351578443439754,28.67768818915731
2,0.24096385542168675,50.93241113298686,24.0227627122633,56.313440954618564
3,0.3614457831325301,73.07509048759695,37.10680689490766,81.9565980730438
4,0.4819277108433735,95.31763499836333,50.64626954928551,107.93746412131472
5,0.6024096385542168,116.03200268033642,62.99544579690179,132.02973845751566
6,0.7228915662650602,132.46212994366124,73.28496161671713,151.38329322740702
7,0.8433734939759037,144.59363258950592,81.48061433172126,165.9711092247796
8,0.963855421686747,153.31237871233208,87.99564830961701,176.7708109045816
9,1.0843373493975903,159.7065782982086,93.30923060571493,184.96703400323076
10,1.2048192771084336,164.67718063707537,97.83770729758896,191.54840326096337
11,1.3253012048192772,168.67693457395313,101.82132267249385,197.02662258700414
12,1.4457831325301205,171.94143368861006,105.40998426281104,201.6807412748693
13,1.5662650602409638,174.60317070800917,108.70339659305228,205.67619126227666
14,1.6867469879518073,176.73851443448493,111.76590010804284,209.11269428580763
15,1.8072289156626506,178.3933493755139,114.6373060542178,212.05164239114623
16,1.927710843373494,179.59723591355055,117.34247433108085,214.53303575423504
17,2.0481927710843375,180.37462353209693,119.90332783287805,216.5913498728523
18,2.1686746987951806,180.76908185945737,122.33828635564751,218.27532445227888
19,2.289156626506024,180.83451676047272,124.6620866249721,219.6400653197994
20,2.4096385542168672,180.62384110851153,126.88669555120306,220.7378659965175
21,2.5301204819277108,180.18636966857417,129.02196784445525,221.6163261151933
22,2.6506024096385543,179.56671956696093,131.0761257783622,222.31769503371663
23,2.7710843373493974,178.8045177769577,133.05611366020574,222.87885713949626
24,2.891566265060241,177.93453111669822,134.96786294148524,223.33163992303193
25,3.0120481927710845,176.98700249486166,136.81649283274635,223.70326721612517
26,3.1325301204819276,175.9880725386366,138.60648299387233,224.01687169451108
27,3.253012048192771,174.96022029724057,140.341917734594,224.29206976592485
28,3.3734939759036147,173.92268805341448,142.0265180929918,224.5453924295581
29,3.4939759036144578,172.89187325209724,143.66364558187595,224.79066461598026
30,3.6144578313253013,171.88165939246466,145.25634695638655,225.03935470628548
31,3.7349397590361444,170.90285990640925,146.80739243994,225.30023967853273
32,3.855421686746988,169.9628217929361,148.3193083349281,225.57920563910324
33,3.9759036144578315,169.06658546355692,149.79440495157368,225.88022063718248
34,4.096385542168675,168.2174196980632,151.23480062282243,226.20580277547967
35,4.216867469879518,167.41720281764762,152.6424424367923,226.5573548405675
36,4.337349397590361,166.6667253647056,154.01912420672798,226.93542686236034
37,4.457831325301205,165.96593139962988,155.36650210742206,227.33992250029962
38,4.578313253012048,165.31411147595426,156.68610833294343,227.770261442549
39,4.698795180722891,164.71005734435815,157.97936307010383,228.22550722129517
40,4.8192771084337345,164.15218617711352,159.2475850327902,228.7044677427651
41,4.9397590361445785,163.638640395776,160.49200076196252,229.2057742273433
42,5.0602409638554215,163.16736788237594,161.71375286303768,229.72794302546268
43,5.180722891566265,162.7361863542701,162.91390196252743,230.26942003181344
44,5.301204819277109,162.34283490963855,164.09337801214048,230.82857872008262
45,5.421686746987952,161.9850151488997,165.2529864073767,231.4037481315847
46,5.542168674698795,161.66042380604756,166.39344198404348,231.99325455807576
47,5.662650602409639,161.3667784525211,167.5153807213868,232.59544270336895
48,5.783132530120482,161.1018375417777,168.61936965452287,233.20869169485508
49,5.903614457831325,160.86341582796024,169.70591549057386,233.83142711007227
50,6.024096385542169,160.64939600378867,170.77547210964005,234.4621298006408
51,6.144578313253012,160.45773725105693,171.82844710433412,235.0993421471361
52,6.265060240963855,160.28648127416773,172.86520748870834,235.74167225878477
53,6.385542168674699,160.13375628705936,173.88608468820956,236.38779653526638
54,6.506024096385542,159.99777934205866,174.89137890615697,237.03646092972082
55,6.626506024096385,159.8768268507327,175.88136294861997,237.68646069249158
56,6.746987951807229,159.7690223473841,176.85628557805563,238.33649794000434
57,6.867469879518072,159.6724903059706,177.81637445629138,238.98528654561628
58,6.9879518072289155,159.58548304417468,178.76183872913083,239.63163686012402
59,7.108433734939759,159.50637630916157,179.6928712977738,240.27445157260925
60,7.228915662650603,159.43366370165387,180.6096508161879,240.91272089550893
61,7.349397590361446,159.36595097178937,181.51234344838494,241.54551776687396
62,7.469879518072289,159.30195027543192,182.4011044151037,242.17199312349427
63,7.590361445783133,159.24047446116037,183.2760793555766,242.79137128523962
64,7.710843373493976,159.18043144291016,184.13740552675856,243.4029454802816
65,7.831325301204819,159.12081870065032,184.98521285955258,244.00607353231845
66,7.951807228915663,159.06071794111256,185.81962488910432,244.6001737241198
67,8.072289156626505,158.9992899420805,186.64075957410824,245.1847208463159
68,8.19277108433735,158.9357695967937,187.44873001821767,245.75924243610402
69,8.313253012048193,158.8694611693624,188.24364510504552,246.3233152072249
70,8.433734939759036,158.7997337675172,189.0256100568441,246.8765616699901
71,8.55421686746988,158.72601703534232,189.79472692576041,247.41864693819613
72,8.674698795180722,158.64779706572233,190.55110590280492,247.94928407758832
73,8.795180722891565,158.56461252993128,191.29489766136615,248.46825595644967
74,8.91566265060241,158.47605102001202,192.02626349318865,248.9753895830931
75,9.036144578313253,158.3817455982342,192.7453653780677,249.47054578340223
76,9.156626506024097,158.28137154691433,193.45236582312074,249.95361653981902
77,9.27710843373494,158.17464331116028,194.14742770416532,250.42452250280297
78,9.397590361445783,158.0613116266156,194.83071411067195,250.88321066584044
79,9.518072289156626,157.94116082398284,195.5023881954172,251.32965219515745
80,9.638554216867469,157.81400630195935,196.16261302968013,251.76384040546193
81,9.759036144578314,157.6796921601964,196.81155146459355,252.1857888732723
82,9.879518072289157,157.5380889839639,197.44936599907604,252.59552967967664
83,10.0,157.38909177235078,198.07621865461317,252.9931117746797
84,10.120481927710843,157.23261800203517,198.69227085703577,253.37859945563594
85,10.240963855421686,157.06860581890376,199.29768332534053,253.75207095261683
86,10.36144578313253,156.8970123500793,199.89261596752067,254.11361711391942
87,10.481927710843374,156.71781212921238,200.47722778331007,254.46334018527756
88,10.602409638554217,156.53099562820512,201.05167677369494,254.801352676691
89,10.72289156626506,156.33656788885523,201.61611985701066,255.12777631113224
90,10.843373493975903,156.13454724822793,202.17071279141172,255.44274104972448
91,10.963855421686747,155.92496415188427,202.71561010348267,255.74638418830793
92,11.08433734939759,155.70786004940553,203.25096502274317,256.03884952061793
93,11.204819277108435,155.48328636696442,203.7769294217932,256.3202865635999
94,11.325301204819278,155.25130355198752,204.29365376183563,256.59084984066004
95,11.44578313253012,155.01198018524107,204.80128704331693,256.85069821892375
96,11.566265060240964,154.7653921559506,205.2999767614237,257.09999429682273
97,11.686746987951807,154.5116218958255,205.7898688661781,257.33890383857107
98,11.80722891566265,154.25075766811221,206.27110772688113,257.5675952523168
99,11.927710843373493,153.9828929080398,206.74383610065686,257.7862391089643
100,12.048192771084338,153.7081286301365,207.20819510486018,257.995009497456
101,12.168674698795181,153.42661824590994,207.6643241931179,258.1941105621128
102,12.289156626506024,153.13855863014498,208.11236113478094,258.383770768235
103,12.409638554216867,152.84415207998563,208.552441997576,258.56422004639796
104,12.53012048192771,152.54360414702347,208.98470113325305,258.73568844270187
105,12.650602409638553,152.23712266350768,209.40927116603328,258.89840549364754
106,12.771084337349398,151.92491687623232,209.82628298367425,259.05259967542315
107,12.891566265060241,151.60719667767256,210.2358657309742,259.19849792025167
108,13.012048192771084,151.28417192493643,210.63814680554975,259.3363251931554
109,13.132530120481928,150.95605183800086,211.03325185572757,259.46630412313687
110,13.25301204819277,150.62304446951052,211.42130478040048,259.5886546833492
111,13.373493975903614,150.28535623915127,211.80242773070455,259.7035939153498
112,13.493975903614459,149.94319152627466,212.17674111338548,259.8113356930018
113,13.614457831325302,149.5967523150464,212.54436359572472,259.91209052200895
114,13.734939759036145,149.24623788693464,212.90541211190825,260.0060653714543
115,13.855421686746988,148.89184455584356,213.26000187072347,260.09346353405823
116,13.975903614457831,148.53376544163865,213.60824636448052,260.17448451218337
117,14.096385542168674,148.1721902782133,213.95025737905593,260.24932392689766
118,14.216867469879517,147.80730525260628,214.28614500496678,260.31817344766154
119,14.337349397590362,147.43929287201018,214.61601764938666,260.38122074043713
120,14.457831325301205,147.06833185580612,214.9399811908403,260.43864872397165
121,14.578313253012048,146.69459705003032,215.2581338792788,260.49063131878717
122,14.698795180722891,146.3182593619221,215.57056974064483,260.53733621308277
123,14.819277108433734,145.93948571242365,215.87738110374525,260.5789269342753
124,14.939759036144578,145.5584390047019,216.1786586321078,260.6155628765537
125,15.060240963855422,145.1752781069456,216.47449134750153,260.6473993301842
126,15.180722891566266,144.79015784785423,216.76496665408615,260.6745875189095
127,15.301204819277109,144.40322902338673,217.0501703630724,260.6972746444033
128,15.421686746987952,144.0146384134719,217.33018671778518,260.7156039368385
129,15.542168674698795,143.62452880750618,217.60509841903578,260.7297147107257
130,15.662650602409638,143.2330390375771,217.87498665071487,260.7397424252568
131,15.783132530120481,142.84030401845152,218.13993110553184,260.74581874846973
132,15.903614457831326,142.4464547934594,218.40001001082976,260.7480716246155
133,16.02409638554217,142.05161858548874,218.65530015441573,260.74662534417354
134,16.14457831325301,141.6559188523838,218.9058769103515,260.74160061601816
135,16.265060240963855,141.25947534610478,219.15181426465574,260.73311464128784
136,16.3855421686747,140.86240417507472,219.39318484087474,260.72128118856034
137,16.50602409638554,140.46481786919202,219.630059925484,260.70621066997427
138,16.626506024096386,140.06682544704134,219.86250949308632,260.6880102179796
139,16.746987951807228,139.66853248488238,220.090602231377,260.6667837624327
140,16.867469879518072,139.27004118703766,220.31440556585102,260.64263210778364
141,16.987951807228917,138.87145045734164,220.53398568422878,260.615653010132
142,17.10843373493976,138.4728559713454,220.74940756058155,260.58594125395314
143,17.228915662650603,138.07435024900732,220.9607349791394,260.55358872832096
144,17.349397590361445,137.6760227276258,221.16803055776865,260.51868450247446
145,17.46987951807229,137.27795983479854,221.3713557711046,260.4813149005923
146,17.59036144578313,136.8802450612164,221.57077097333217,260.4415635756618
147,17.710843373493976,136.4829590331214,221.7663354206045,260.3995115823391
148,17.83132530120482,136.08617958427854,221.9581072930932,260.355237448715
149,17.951807228915662,135.68998182732923,222.14614371666656,260.3088172469131
150,18.072289156626507,135.2944382244099,222.33050078419038,260.26032466245704
151,18.19277108433735,134.8996186569343,222.51123357644968,260.2098310623556
152,18.313253012048193,134.50559049445167,222.68839618269007,260.1574055618634
153,18.433734939759034,134.11241866250467,222.8620417207777,260.10311508988235
154,18.55421686746988,133.72016570942196,223.0322223569788,260.0470244529787
155,18.674698795180724,133.32889187199046,223.1989893253596,259.9891963979944
156,18.795180722891565,132.938655139961,223.3623929468084,259.9296916732406
157,18.91566265060241,132.54951131934848,223.52248264768215,259.8685690882633
158,19.03614457831325,132.16151409449762,223.6793069780813,259.8058855721803
159,19.156626506024097,131.77471508888698,223.83291362975473,259.7416962305871
160,19.277108433734938,131.38916392465546,223.98334945364033,259.6760544010393
161,19.397590361445783,131.00490828083653,224.13066047704447,259.6090117071181
162,19.518072289156628,130.62199395029188,224.27489192046465,259.5406181110891
163,19.63855421686747,130.24046489534055,224.41608821406052,259.4709219651702
164,19.759036144578314,129.86036330208307,224.55429301377902,259.399970061423
165,19.879518072289155,129.48172963342282,224.6895492171363,259.32780768028465
166,20.0,129.10460268079095,224.82189897866542,259.2544786377627
167,20.120481927710845,128.72901961458393,224.95138372503172,259.1800253313098
168,20.240963855421686,128.3550160333227,225.0780441698238,259.1044887844047
169,20.36144578313253,127.98262601154885,225.20192032802507,259.0279086898594
170,20.481927710843372,127.61188214647004,225.3230515301713,258.95032345187906
171,20.602409638554217,127.24281560337245,225.44147643620047,258.8717702268978
172,20.72289156626506,126.87545615981752,225.55723304899965,258.7922849632162
173,20.843373493975903,126.5098322486416,225.67035872765706,258.7119024394681
174,20.96385542168675,126.14597099977786,225.7808902004218,258.63065630193904
175,21.08433734939759,125.78389828092185,225.88886357738028,258.5485791007671
176,21.204819277108435,125.4236387370615,225.99431436285238,258.46570232504865
177,21.325301204819276,125.06521582889363,226.09727746751545,258.3820564368788
178,21.44578313253012,124.70865187014849,226.19778722026018,258.2976709043501
179,21.566265060240962,124.35396806384644,226.29587737978423,258.2125742335382
180,21.686746987951807,124.00118453750821,226.3915811459303,258.12679399949843
181,21.80722891566265,123.65032037734247,226.48493117077263,258.04035687630153
182,21.927710843373493,123.30139366143405,226.5759595694579,257.95328866613147
183,22.048192771084338,122.95442087903687,226.66469793080742,257.8656140352248
184,22.16867469879518,122.60941251446006,226.75117732768274,257.7773544294209
185,22.289156626506024,122.26637547246958,226.83542832712328,257.6885292664856
186,22.40963855421687,121.92531550929233,226.91748100025836,257.5991571134174
187,22.53012048192771,121.58623730610638,226.99736493200078,257.5092557333207
188,22.650602409638555,121.24914452365937,227.07510923052587,257.4188421226669
189,22.771084337349397,120.91403985434617,227.15074253653987,257.3279325467794
190,22.89156626506024,120.58092507186794,227.22429303234549,257.23654257363324
191,23.012048192771083,120.24980107858836,227.2957884507057,257.14468710604933
192,23.132530120481928,119.92066795069748,227.36525608351317,257.0523804123645
193,23.253012048192772,119.59352498128757,227.43272279026823,256.9596361556516
194,23.373493975903614,119.2683707214393,227.49821500637046,256.8664674215602
195,23.49397590361446,118.94520301941415,227.561758751228,256.77288674484646
196,23.6144578313253,118.62401905804055,227.6233796361892,256.6789061346551
197,23.734939759036145,118.30481539037986,227.68310287230022,256.58453709861453
198,23.855421686746986,117.98758797375244,227.74095327789274,256.48979066580273
199,23.97590361445783,117.67233220220061,227.79695528600652,256.39467740863876
200,24.096385542168676,117.35904293746097,227.85113295164925,256.29920746375115
201,24.216867469879517,117.04771453851613,227.90351008413472,256.203390663276
202,24.337349397590362,116.73834088979086,227.95411079220636,256.1072370331743
203,24.457831325301203,116.4309154280557,228.00295904739403,256.01075641812923
204,24.57831325301205,116.1254311680978,228.05007847219562,255.91395830464424
205,24.698795180722893,115.8218807272151,228.09549234613974,255.816851837046
206,24.819277108433734,115.52025634858843,228.13922361184052,255.71944583284426
207,24.93975903614458,115.22054992358206,228.18129488091452,255.6217487973657
208,25.06024096385542,114.92275301302277,228.2217284397633,255.52376893769647
209,25.180722891566266,114.62685686750238,228.26054625522565,255.42551417596653
210,25.301204819277107,114.33285244674967,228.29776998010445,255.3269921620096
211,25.42168674698795,114.04073043811218,228.33342095857026,255.22821028542634
212,25.542168674698797,113.75048127418988,228.36752023144635,255.12917568708187
213,25.662650602409638,113.4620951496577,228.400088541378,255.02989527006298
214,25.783132530120483,113.17556203731326,228.4311463378895,254.93037571012215
215,25.903614457831324,112.89087170338614,228.4607137823329,254.83062346563338
216,26.02409638554217,112.60801372213979,228.48881075272925,254.73064478708122
217,26.14457831325301,112.32697748979943,228.5154568485086,254.63044572610812
218,26.265060240963855,112.04775223783462,228.54067139514822,254.53003214413872
219,26.3855421686747,111.77032704562627,228.56447344871466,254.42940972060293
220,26.50602409638554,111.49469085254502,228.58688180031032,254.32858396077629
221,26.626506024096386,111.22083246946718,228.60791498042818,254.22756020325562
222,26.746987951807228,110.94874058975324,228.62759126321606,254.1263436270875
223,26.867469879518072,110.67840379971241,228.64592867065528,254.02493925856686
224,26.987951807228917,110.40981058857656,228.66294497665191,253.92335197771925
225,27.10843373493976,110.14294935800451,228.67865771104738,253.8215865244844
226,27.228915662650603,109.87780843113765,228.69308416354718,253.71964750461294
227,27.349397590361445,109.61437606122692,228.70624138757103,253.617539395291
228,27.46987951807229,109.3526404398493,228.71814620402776,253.51526655050574
229,27.59036144578313,109.09258970473252,228.72881520501366,253.41283320616265
230,27.710843373493976,108.83421194720471,228.73826475743988,253.31024348496794
231,27.83132530120482,108.57749521928615,228.746511006588,253.20750140108646
232,27.951807228915662,108.3224275404366,228.75356987959654,253.1046108645842
233,28.072289156626507,108.06899690397735,228.7594570888805,253.00157568566885
234,28.19277108433735,107.81719128319737,228.76418813548486,252.89839957873414
235,28.313253012048193,107.56699863716106,228.76777831237402,252.79508616621985
236,28.433734939759034,107.31840691622881,228.7702427076586,252.69163898229456
237,28.55421686746988,107.07140406730363,228.7715962077613,252.58806147637063
238,28.674698795180724,106.82597803881478,228.77185350052272,252.48435701645747
239,28.795180722891565,106.58211678545148,228.77102907825005,252.38052889236354
240,28.91566265060241,106.33980827265573,228.7691372407075,252.27658031875023
241,29.03614457831325,106.09904048088647,228.7661920980525,252.17251443804864
242,29.156626506024097,105.85980140966367,228.76220757371678,252.06833432324203
243,29.277108433734938,105.62207908140245,228.75719740723545,251.96404298052315
244,29.397590361445783,105.38586154504674,228.75117515702317,251.8596433518297
245,29.518072289156628,105.1511368795102,228.74415420310115,251.75513831726576
246,29.63855421686747,104.91789319693446,228.73614774977364,251.65053069741305
247,29.759036144578314,104.68611864576975,228.7271688282566,251.54582325553724
248,29.879518072289155,104.45580141369003,228.71723029925946,251.44101869969575
249,30.0,104.22692973034461,228.70634485552023,251.33611968474875
